minute,result,X,Y,xG,player,h_a,situation,season,shotType,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
43,MissedShots,0.899000015,0.412000008,0.100417003,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Fulham,Liverpool,1,1,2020-12-13 16:30:00,Trent Alexander-Arnold,Pass
45,SavedShot,0.733000031,0.612999992,0.017048599,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Fulham,Liverpool,1,1,2020-12-13 16:30:00,Curtis Jones,Pass
78,Goal,0.885,0.5,0.761169016,Mohamed Salah,a,Penalty,2020,LeftFoot,Fulham,Liverpool,1,1,2020-12-13 16:30:00,,Standard
20,SavedShot,0.854000015,0.505999985,0.095677704,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Tottenham,2,1,2020-12-16 20:00:00,Andrew Robertson,Pass
25,Goal,0.845,0.545,0.0741065,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Tottenham,2,1,2020-12-16 20:00:00,,Dispossessed
56,SavedShot,0.766999969,0.507000008,0.027924299,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Tottenham,2,1,2020-12-16 20:00:00,Roberto Firmino,Pass
68,SavedShot,0.883000031,0.339000015,0.118845999,Mohamed Salah,h,OpenPlay,2020,RightFoot,Liverpool,Tottenham,2,1,2020-12-16 20:00:00,Rhys Williams,Throughball
80,Goal,0.933000031,0.525,0.332637012,Mohamed Salah,a,FromCorner,2020,Head,Crystal Palace,Liverpool,0,7,2020-12-19 12:30:00,Joel Matip,Rebound
83,Goal,0.785999985,0.298999996,0.0294428,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Crystal Palace,Liverpool,0,7,2020-12-19 12:30:00,Alex Oxlade-Chamberlain,Pass
33,MissedShots,0.819000015,0.370999985,0.033085302,Mohamed Salah,h,SetPiece,2020,LeftFoot,Liverpool,West Bromwich Albion,1,1,2020-12-27 16:30:00,,None
42,MissedShots,0.885,0.435999985,0.065414101,Mohamed Salah,h,OpenPlay,2020,Head,Liverpool,West Bromwich Albion,1,1,2020-12-27 16:30:00,Trent Alexander-Arnold,Cross
64,MissedShots,0.911999969,0.495999985,0.0922876,Mohamed Salah,h,FromCorner,2020,Head,Liverpool,West Bromwich Albion,1,1,2020-12-27 16:30:00,Georginio Wijnaldum,Cross
33,SavedShot,0.871999969,0.454000015,0.297161996,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Newcastle United,Liverpool,0,0,2020-12-30 20:00:00,Jordan Henderson,Chipped
65,MissedShots,0.879000015,0.422000008,0.338279992,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Newcastle United,Liverpool,0,0,2020-12-30 20:00:00,Roberto Firmino,TakeOn
46,MissedShots,0.918000031,0.475,0.306612015,Mohamed Salah,a,OpenPlay,2020,Head,Southampton,Liverpool,1,0,2021-01-04 20:00:00,Sadio Man√,Aerial
76,MissedShots,0.88,0.475999985,0.081715398,Mohamed Salah,a,OpenPlay,2020,RightFoot,Southampton,Liverpool,1,0,2021-01-04 20:00:00,Trent Alexander-Arnold,Rebound
21,MissedShots,0.773000031,0.520999985,0.021957099,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Manchester United,0,0,2021-01-17 16:30:00,,Rebound
61,BlockedShot,0.893000031,0.467999992,0.094665498,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Manchester United,0,0,2021-01-17 16:30:00,,None
71,BlockedShot,0.805999985,0.479000015,0.0563085,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Manchester United,0,0,2021-01-17 16:30:00,Roberto Firmino,Pass
59,SavedShot,0.873000031,0.402999992,0.099989697,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Burnley,0,1,2021-01-21 20:00:00,Georginio Wijnaldum,Pass
86,BlockedShot,0.868000031,0.364000015,0.0621427,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Burnley,0,1,2021-01-21 20:00:00,Sadio Man√,Pass
45,MissedShots,0.898000031,0.434000015,0.130377993,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Tottenham,Liverpool,1,3,2021-01-28 20:00:00,Roberto Firmino,Pass
22,MissedShots,0.915,0.38,0.0177733,Mohamed Salah,a,OpenPlay,2020,Head,West Ham,Liverpool,1,3,2021-01-31 16:30:00,Thiago Alc√°ntar,Aerial
45,SavedShot,0.788000031,0.390999985,0.0243748,Mohamed Salah,a,OpenPlay,2020,LeftFoot,West Ham,Liverpool,1,3,2021-01-31 16:30:00,Xherdan Shaqiri,Pass
48,BlockedShot,0.925999985,0.519000015,0.121705003,Mohamed Salah,a,OpenPlay,2020,LeftFoot,West Ham,Liverpool,1,3,2021-01-31 16:30:00,Divock Origi,Cross
53,SavedShot,0.89,0.512999992,0.049548998,Mohamed Salah,a,OpenPlay,2020,Head,West Ham,Liverpool,1,3,2021-01-31 16:30:00,Jordan Henderson,Chipped
56,Goal,0.905,0.342000008,0.088262402,Mohamed Salah,a,OpenPlay,2020,LeftFoot,West Ham,Liverpool,1,3,2021-01-31 16:30:00,Curtis Jones,TakeOn
67,Goal,0.915999985,0.449000015,0.480724007,Mohamed Salah,a,OpenPlay,2020,LeftFoot,West Ham,Liverpool,1,3,2021-01-31 16:30:00,Xherdan Shaqiri,Cross
74,MissedShots,0.764000015,0.377000008,0.030886101,Mohamed Salah,a,OpenPlay,2020,LeftFoot,West Ham,Liverpool,1,3,2021-01-31 16:30:00,Georginio Wijnaldum,Pass
2,MissedShots,0.898000031,0.367999992,0.290448993,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Brighton,0,1,2021-02-03 20:15:00,Jordan Henderson,Chipped
30,BlockedShot,0.803000031,0.517999992,0.054248799,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Brighton,0,1,2021-02-03 20:15:00,Xherdan Shaqiri,Pass
69,MissedShots,0.894000015,0.427999992,0.39367801,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Brighton,0,1,2021-02-03 20:15:00,Trent Alexander-Arnold,Pass
76,BlockedShot,0.871999969,0.417999992,0.063664399,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Brighton,0,1,2021-02-03 20:15:00,,None
40,BlockedShot,0.815,0.357000008,0.036689799,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Manchester City,1,4,2021-02-07 16:30:00,Sadio Man√,Pass
62,Goal,0.885,0.5,0.761169016,Mohamed Salah,h,Penalty,2020,LeftFoot,Liverpool,Manchester City,1,4,2021-02-07 16:30:00,,Standard
16,MissedShots,0.874000015,0.587000008,0.0284719,Mohamed Salah,a,FromCorner,2020,LeftFoot,Leicester,Liverpool,3,1,2021-02-13 12:30:00,,Aerial
19,SavedShot,0.921999969,0.350999985,0.330471009,Mohamed Salah,a,OpenPlay,2020,RightFoot,Leicester,Liverpool,3,1,2021-02-13 12:30:00,Trent Alexander-Arnold,Pass
66,Goal,0.860999985,0.425,0.0788882,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Leicester,Liverpool,3,1,2021-02-13 12:30:00,Roberto Firmino,Pass
68,SavedShot,0.954000015,0.420999985,0.482450992,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Everton,0,2,2021-02-20 17:30:00,Xherdan Shaqiri,Pass
29,SavedShot,0.971999969,0.357000008,0.114974,Mohamed Salah,a,OpenPlay,2020,RightFoot,Sheffield United,Liverpool,0,2,2021-02-28 19:15:00,Roberto Firmino,BallRecovery
37,BlockedShot,0.879000015,0.472000008,0.119303003,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Sheffield United,Liverpool,0,2,2021-02-28 19:15:00,Trent Alexander-Arnold,Pass
79,MissedShots,0.965999985,0.425,0.557081997,Mohamed Salah,a,OpenPlay,2020,RightFoot,Sheffield United,Liverpool,0,2,2021-02-28 19:15:00,Andrew Robertson,Pass
58,BlockedShot,0.751999969,0.397000008,0.019067099,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Chelsea,0,1,2021-03-04 20:15:00,,None
14,SavedShot,0.945999985,0.405999985,0.092547499,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Fulham,0,1,2021-03-07 14:00:00,Xherdan Shaqiri,OffsidePass
18,MissedShots,0.795,0.385,0.0338291,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Fulham,0,1,2021-03-07 14:00:00,Nathaniel Phillips,Chipped
47,BlockedShot,0.865,0.69,0.041124798,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Fulham,0,1,2021-03-07 14:00:00,Diogo Jota,Pass
50,MissedShots,0.759000015,0.293999996,0.013999,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Wolverhampton Wanderers,Liverpool,0,1,2021-03-15 20:00:00,Sadio Man√,Chipped
79,SavedShot,0.920999985,0.355,0.107468002,Mohamed Salah,a,OpenPlay,2020,RightFoot,Wolverhampton Wanderers,Liverpool,0,1,2021-03-15 20:00:00,Naby Keita,Pass
103,MissedShots,0.868000031,0.395,0.105972998,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Wolverhampton Wanderers,Liverpool,0,1,2021-03-15 20:00:00,Naby Keita,Pass
51,BlockedShot,0.874000015,0.442000008,0.078398101,Mohamed Salah,a,OpenPlay,2020,RightFoot,Arsenal,Liverpool,0,3,2021-04-03 19:00:00,Trent Alexander-Arnold,Cross
51,BlockedShot,0.735,0.412000008,0.014841,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Arsenal,Liverpool,0,3,2021-04-03 19:00:00,,None
67,Goal,0.955,0.372999992,0.354169011,Mohamed Salah,a,OpenPlay,2020,RightFoot,Arsenal,Liverpool,0,3,2021-04-03 19:00:00,,None
70,MissedShots,0.810999985,0.288999996,0.023001,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Arsenal,Liverpool,0,3,2021-04-03 19:00:00,,None
72,SavedShot,0.864000015,0.575999985,0.321933001,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Arsenal,Liverpool,0,3,2021-04-03 19:00:00,Roberto Firmino,Chipped
4,BlockedShot,0.865,0.605999985,0.054293301,Mohamed Salah,h,FromCorner,2020,LeftFoot,Liverpool,Aston Villa,2,1,2021-04-10 14:00:00,Nathaniel Phillips,Pass
4,SavedShot,0.878000031,0.705999985,0.043816201,Mohamed Salah,h,FromCorner,2020,LeftFoot,Liverpool,Aston Villa,2,1,2021-04-10 14:00:00,Andrew Robertson,Pass
12,MissedShots,0.87,0.419000015,0.350605994,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Aston Villa,2,1,2021-04-10 14:00:00,,None
35,MissedShots,0.844000015,0.490999985,0.083822899,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Aston Villa,2,1,2021-04-10 14:00:00,Roberto Firmino,Pass
50,BlockedShot,0.878000031,0.627000008,0.061379999,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Aston Villa,2,1,2021-04-10 14:00:00,Georginio Wijnaldum,Pass
55,BlockedShot,0.801999969,0.515,0.0315216,Mohamed Salah,h,FromCorner,2020,LeftFoot,Liverpool,Aston Villa,2,1,2021-04-10 14:00:00,,None
56,Goal,0.951999969,0.46,0.437467992,Mohamed Salah,h,OpenPlay,2020,Head,Liverpool,Aston Villa,2,1,2021-04-10 14:00:00,,Rebound
78,BlockedShot,0.894000015,0.367000008,0.093501396,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Leeds,Liverpool,1,1,2021-04-19 19:00:00,,BallRecovery
84,MissedShots,0.85,0.632999992,0.068095401,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Leeds,Liverpool,1,1,2021-04-19 19:00:00,Thiago Alc√°ntar,Chipped
2,Goal,0.913000031,0.385999985,0.080063,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Newcastle United,1,1,2021-04-24 11:30:00,,None
35,SavedShot,0.849000015,0.49,0.377204001,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Newcastle United,1,1,2021-04-24 11:30:00,Roberto Firmino,Chipped
72,MissedShots,0.900999985,0.364000015,0.326687992,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Newcastle United,1,1,2021-04-24 11:30:00,Sadio Man√,Pass
18,SavedShot,0.965999985,0.384000015,0.350926012,Mohamed Salah,h,OpenPlay,2020,RightFoot,Liverpool,Southampton,2,0,2021-05-08 19:15:00,Sadio Man√,Pass
24,SavedShot,0.915999985,0.285,0.043992501,Mohamed Salah,h,FromCorner,2020,LeftFoot,Liverpool,Southampton,2,0,2021-05-08 19:15:00,Trent Alexander-Arnold,Pass
35,BlockedShot,0.865,0.499000015,0.098521397,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Southampton,2,0,2021-05-08 19:15:00,,None
68,BlockedShot,0.856999969,0.594000015,0.094986901,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Southampton,2,0,2021-05-08 19:15:00,Sadio Man√,Pass
13,BlockedShot,0.896999969,0.345999985,0.0649198,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Manchester United,Liverpool,2,4,2021-05-13 19:15:00,Trent Alexander-Arnold,Pass
33,BlockedShot,0.819000015,0.545,0.0391865,Mohamed Salah,a,FromCorner,2020,LeftFoot,Manchester United,Liverpool,2,4,2021-05-13 19:15:00,,None
72,MissedShots,0.86,0.709000015,0.0424277,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Manchester United,Liverpool,2,4,2021-05-13 19:15:00,Thiago Alc√°ntar,Pass
89,Goal,0.899000015,0.427999992,0.468111008,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Manchester United,Liverpool,2,4,2021-05-13 19:15:00,Curtis Jones,Pass
27,SavedShot,0.941999969,0.360999985,0.068730898,Mohamed Salah,a,OpenPlay,2020,LeftFoot,West Bromwich Albion,Liverpool,1,2,2021-05-16 15:30:00,Trent Alexander-Arnold,Chipped
32,Goal,0.813000031,0.35,0.037799899,Mohamed Salah,a,OpenPlay,2020,LeftFoot,West Bromwich Albion,Liverpool,1,2,2021-05-16 15:30:00,Sadio Man√,Pass
49,BlockedShot,0.885999985,0.4,0.105066001,Mohamed Salah,a,OpenPlay,2020,LeftFoot,West Bromwich Albion,Liverpool,1,2,2021-05-16 15:30:00,Trent Alexander-Arnold,Pass
56,SavedShot,0.901999969,0.673000031,0.089526601,Mohamed Salah,a,OpenPlay,2020,LeftFoot,West Bromwich Albion,Liverpool,1,2,2021-05-16 15:30:00,Trent Alexander-Arnold,Pass
1,BlockedShot,0.859000015,0.641999969,0.144281998,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Burnley,Liverpool,0,3,2021-05-19 19:15:00,Andrew Robertson,Throughball
29,MissedShots,0.909000015,0.577000008,0.299732,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Burnley,Liverpool,0,3,2021-05-19 19:15:00,Andrew Robertson,Chipped
49,MissedShots,0.905,0.362999992,0.110212997,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Burnley,Liverpool,0,3,2021-05-19 19:15:00,Sadio Man√,Pass
64,MissedShots,0.869000015,0.490999985,0.337256014,Mohamed Salah,a,OpenPlay,2020,LeftFoot,Burnley,Liverpool,0,3,2021-05-19 19:15:00,Roberto Firmino,Pass
18,BlockedShot,0.899000015,0.552999992,0.101196997,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Crystal Palace,2,0,2021-05-23 15:00:00,Sadio Man√,Cross
20,MissedShots,0.869000015,0.273999996,0.031494699,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Crystal Palace,2,0,2021-05-23 15:00:00,Sadio Man√,Pass
22,SavedShot,0.900999985,0.365999985,0.293000013,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Crystal Palace,2,0,2021-05-23 15:00:00,Thiago Alc√°ntar,Chipped
49,BlockedShot,0.86,0.375,0.070254803,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Crystal Palace,2,0,2021-05-23 15:00:00,Sadio Man√,Chipped
79,MissedShots,0.878000031,0.352999992,0.084431797,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Crystal Palace,2,0,2021-05-23 15:00:00,Roberto Firmino,Pass
84,SavedShot,0.903000031,0.579000015,0.135130003,Mohamed Salah,h,OpenPlay,2020,LeftFoot,Liverpool,Crystal Palace,2,0,2021-05-23 15:00:00,Andrew Robertson,Pass
17,SavedShot,0.900999985,0.318999996,0.063978098,Mohamed Salah,a,OpenPlay,2021,RightFoot,Norwich,Liverpool,0,3,2021-08-14 16:30:00,Trent Alexander-Arnold,Pass
22,MissedShots,0.861999969,0.365,0.036924198,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Norwich,Liverpool,0,3,2021-08-14 16:30:00,Sadio Man√,Cross
33,BlockedShot,0.810999985,0.435,0.033030499,Mohamed Salah,a,FromCorner,2021,LeftFoot,Norwich,Liverpool,0,3,2021-08-14 16:30:00,,None
73,Goal,0.845,0.409000015,0.047832102,Mohamed Salah,a,FromCorner,2021,LeftFoot,Norwich,Liverpool,0,3,2021-08-14 16:30:00,,None
79,MissedShots,0.855,0.53,0.057369199,Mohamed Salah,a,FromCorner,2021,LeftFoot,Norwich,Liverpool,0,3,2021-08-14 16:30:00,Virgil van Dijk,Pass
21,SavedShot,0.844000015,0.650999985,0.085796401,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Burnley,2,0,2021-08-21 11:30:00,Harvey Elliott,Pass
41,BlockedShot,0.853000031,0.384000015,0.073869698,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Burnley,2,0,2021-08-21 11:30:00,,None
59,BlockedShot,0.9,0.467000008,0.115291998,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Burnley,2,0,2021-08-21 11:30:00,Harvey Elliott,Cross
74,MissedShots,0.86,0.231000004,0.049385,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Burnley,2,0,2021-08-21 11:30:00,Harvey Elliott,TakeOn
86,MissedShots,0.804000015,0.302999992,0.026315801,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Burnley,2,0,2021-08-21 11:30:00,Trent Alexander-Arnold,Pass
49,Goal,0.885,0.5,0.761169016,Mohamed Salah,h,Penalty,2021,LeftFoot,Liverpool,Chelsea,1,1,2021-08-28 16:30:00,,Standard
65,MissedShots,0.916999969,0.452000008,0.106220998,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Chelsea,1,1,2021-08-28 16:30:00,Andrew Robertson,Cross
84,SavedShot,0.824000015,0.495999985,0.056610402,Mohamed Salah,h,OpenPlay,2021,RightFoot,Liverpool,Chelsea,1,1,2021-08-28 16:30:00,,None
19,Goal,0.969000015,0.495999985,0.797240019,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Leeds,Liverpool,0,3,2021-09-12 15:30:00,Trent Alexander-Arnold,Pass
48,BlockedShot,0.898000031,0.479000015,0.38824901,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Leeds,Liverpool,0,3,2021-09-12 15:30:00,Sadio Man√,Rebound
75,BlockedShot,0.835999985,0.4,0.086678401,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Leeds,Liverpool,0,3,2021-09-12 15:30:00,Diogo Jota,Pass
30,SavedShot,0.885999985,0.357000008,0.0461789,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Crystal Palace,3,0,2021-09-18 14:00:00,Konstantinos Tsimikas,Cross
42,SavedShot,0.898000031,0.542000008,0.0515709,Mohamed Salah,h,FromCorner,2021,Head,Liverpool,Crystal Palace,3,0,2021-09-18 14:00:00,Konstantinos Tsimikas,Cross
45,SavedShot,0.760999985,0.286000004,0.021628,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Crystal Palace,3,0,2021-09-18 14:00:00,Jordan Henderson,Pass
58,BlockedShot,0.87,0.49,0.091146603,Mohamed Salah,h,SetPiece,2021,RightFoot,Liverpool,Crystal Palace,3,0,2021-09-18 14:00:00,,Rebound
67,SavedShot,0.974000015,0.318999996,0.0585647,Mohamed Salah,h,OpenPlay,2021,RightFoot,Liverpool,Crystal Palace,3,0,2021-09-18 14:00:00,,Rebound
77,Goal,0.980999985,0.450999985,0.481795013,Mohamed Salah,h,FromCorner,2021,LeftFoot,Liverpool,Crystal Palace,3,0,2021-09-18 14:00:00,Virgil van Dijk,BallTouch
6,BlockedShot,0.891999969,0.437000008,0.383841008,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Brentford,Liverpool,3,3,2021-09-25 16:30:00,Diogo Jota,Throughball
53,Goal,0.930999985,0.425,0.324198008,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Brentford,Liverpool,3,3,2021-09-25 16:30:00,Fabinho,Chipped
76,MissedShots,0.879000015,0.437000008,0.361860991,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Brentford,Liverpool,3,3,2021-09-25 16:30:00,Sadio Man√,Throughball
7,BlockedShot,0.859000015,0.731999969,0.0286045,Mohamed Salah,h,FromCorner,2021,LeftFoot,Liverpool,Manchester City,2,2,2021-10-03 15:30:00,James Milner,Cross
62,BlockedShot,0.751999969,0.637999992,0.053706702,Mohamed Salah,h,DirectFreekick,2021,LeftFoot,Liverpool,Manchester City,2,2,2021-10-03 15:30:00,,Standard
75,Goal,0.966999969,0.36,0.160995007,Mohamed Salah,h,OpenPlay,2021,RightFoot,Liverpool,Manchester City,2,2,2021-10-03 15:30:00,Curtis Jones,TakeOn
2,BlockedShot,0.895999985,0.292000008,0.0440806,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Watford,Liverpool,0,5,2021-10-16 11:30:00,Virgil van Dijk,Chipped
11,SavedShot,0.821999969,0.369000015,0.063308202,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Watford,Liverpool,0,5,2021-10-16 11:30:00,Andrew Robertson,Pass
14,BlockedShot,0.905,0.485,0.125606,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Watford,Liverpool,0,5,2021-10-16 11:30:00,,None
48,SavedShot,0.869000015,0.312000008,0.048820499,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Watford,Liverpool,0,5,2021-10-16 11:30:00,,None
53,Goal,0.923000031,0.334000015,0.120200001,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Watford,Liverpool,0,5,2021-10-16 11:30:00,Roberto Firmino,TakeOn
8,MissedShots,0.869000015,0.293999996,0.058045998,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Manchester United,Liverpool,0,5,2021-10-24 15:30:00,Roberto Firmino,Chipped
31,SavedShot,0.953000031,0.324000015,0.360426992,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Manchester United,Liverpool,0,5,2021-10-24 15:30:00,,BallRecovery
37,Goal,0.930999985,0.47,0.586480975,Mohamed Salah,a,OpenPlay,2021,RightFoot,Manchester United,Liverpool,0,5,2021-10-24 15:30:00,Naby Keita,Pass
37,BlockedShot,0.808000031,0.462999992,0.072207503,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Manchester United,Liverpool,0,5,2021-10-24 15:30:00,Diogo Jota,Pass
49,Goal,0.864000015,0.467999992,0.443677992,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Manchester United,Liverpool,0,5,2021-10-24 15:30:00,Diogo Jota,Pass
49,Goal,0.92,0.437000008,0.679440975,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Manchester United,Liverpool,0,5,2021-10-24 15:30:00,Jordan Henderson,Throughball
55,BlockedShot,0.81,0.515999985,0.045479901,Mohamed Salah,a,SetPiece,2021,LeftFoot,Manchester United,Liverpool,0,5,2021-10-24 15:30:00,Trent Alexander-Arnold,Pass
60,SavedShot,0.86,0.293999996,0.049250901,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Brighton,2,2,2021-10-30 14:00:00,Roberto Firmino,Pass
87,BlockedShot,0.87,0.567000008,0.104932003,Mohamed Salah,h,OpenPlay,2021,RightFoot,Liverpool,Brighton,2,2,2021-10-30 14:00:00,Diogo Jota,Pass
54,BlockedShot,0.86,0.394000015,0.062428899,Mohamed Salah,a,OpenPlay,2021,LeftFoot,West Ham,Liverpool,3,2,2021-11-07 16:30:00,,None
56,MissedShots,0.875,0.605999985,0.092819303,Mohamed Salah,a,OpenPlay,2021,LeftFoot,West Ham,Liverpool,3,2,2021-11-07 16:30:00,Sadio Man√,Pass
3,MissedShots,0.795999985,0.29,0.023808099,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Arsenal,4,0,2021-11-20 17:30:00,Thiago Alc√°ntar,Pass
34,SavedShot,0.918000031,0.552000008,0.139847994,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Arsenal,4,0,2021-11-20 17:30:00,Konstantinos Tsimikas,LayOff
49,BlockedShot,0.895,0.316000004,0.0784088,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Arsenal,4,0,2021-11-20 17:30:00,Trent Alexander-Arnold,Pass
72,Goal,0.965999985,0.485,0.877018988,Mohamed Salah,h,OpenPlay,2021,RightFoot,Liverpool,Arsenal,4,0,2021-11-20 17:30:00,Sadio Man√,Pass
15,BlockedShot,0.908000031,0.303999996,0.069184199,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Southampton,4,0,2021-11-27 15:00:00,Jordan Henderson,Pass
16,MissedShots,0.889000015,0.257999992,0.047767799,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Southampton,4,0,2021-11-27 15:00:00,,None
76,BlockedShot,0.898000031,0.267999992,0.062413901,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Southampton,4,0,2021-11-27 15:00:00,Fabinho,Pass
89,MissedShots,0.791999969,0.34,0.0394306,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Southampton,4,0,2021-11-27 15:00:00,Alex Oxlade-Chamberlain,Pass
2,MissedShots,0.960999985,0.515,0.613785028,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Everton,Liverpool,1,4,2021-12-01 20:15:00,Diogo Jota,Cross
7,SavedShot,0.899000015,0.545999985,0.131560996,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Everton,Liverpool,1,4,2021-12-01 20:15:00,Sadio Man√,Pass
18,Goal,0.925,0.325999985,0.275099993,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Everton,Liverpool,1,4,2021-12-01 20:15:00,Jordan Henderson,Pass
52,MissedShots,0.779000015,0.31,0.026180901,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Everton,Liverpool,1,4,2021-12-01 20:15:00,,None
63,Goal,0.895,0.632999992,0.538275003,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Everton,Liverpool,1,4,2021-12-01 20:15:00,,BallRecovery
49,MissedShots,0.883000031,0.671999969,0.035676699,Mohamed Salah,a,FromCorner,2021,LeftFoot,Wolverhampton Wanderers,Liverpool,0,1,2021-12-04 15:00:00,Trent Alexander-Arnold,Cross
89,SavedShot,0.870999985,0.419000015,0.074764699,Mohamed Salah,a,OpenPlay,2021,LeftFoot,Wolverhampton Wanderers,Liverpool,0,1,2021-12-04 15:00:00,,None
43,SavedShot,0.925999985,0.262999992,0.036818199,Mohamed Salah,h,OpenPlay,2021,LeftFoot,Liverpool,Aston Villa,1,0,2021-12-11 15:00:00,Fabinho,Pass
50,MissedShots,0.909000015,0.292000008,0.047261499,Mohamed Salah,h,OpenPlay,2021,RightFoot,Liverpool,Aston Villa,1,0,2021-12-11 15:00:00,,None
